study_id,decision,cumulative_score,overall_notes,reasons_domains,reasons_codes,reasons_texts,population_matched_must_include,population_missing_must_include,population_exclude_flags_triggered,intervention_matched_must_include_any_of,intervention_exclude_flags_triggered,comparator_required,comparator_accept_single_arm,comparator_matched_must_include_any_of,comparator_missing,comparator_notes,outcomes_matched_required_any_of,outcomes_exclude_if_only_triggered,outcomes_notes,study_design_classified_as,study_design_matches_include_list,study_design_matches_exclude_list,other_estimated_sample_size,other_sample_size_ok,other_year_of_publication,other_within_year_range,other_language,other_language_allowed
35039373,exclude,0,"The study is a case report, which is an excluded study design. It also lacks a comparator group and does not specifically mention pegfilgrastim as the intervention, nor does it report on the incidence of febrile neutropenia as a primary outcome.",study_design | comparator | intervention | outcomes,wrong_design | missing_required_comparator | wrong_intervention | no_required_outcome,"The study is a case report, which is explicitly excluded by the eligibility criteria. | The study is a single-arm case report and does not include a comparator group (filgrastim), which is required by the eligibility criteria. | The study mentions 'G-CSF' generally but does not specify 'pegfilgrastim' as the intervention. | The study focuses on G-CSF-induced aortitis as an adverse event, not the incidence of febrile neutropenia as a comparative outcome.",adults | breast cancer | chemotherapy,,,,,True,False,,True,"Single-arm case report, no comparator present.",,False,"Study focuses on aortitis, not incidence of febrile neutropenia.",case report,False,True,1,False,,,English,True
36585206,exclude,1,"The study focuses on predictors of febrile neutropenia in breast cancer patients receiving chemotherapy, but it does not involve the specified intervention (pegfilgrastim) or comparator (filgrastim). This is a critical mismatch with the PICO question.",intervention | comparator,wrong_intervention | missing_required_comparator,"The study does not investigate pegfilgrastim or any G-CSF as an intervention. | The study does not compare pegfilgrastim to filgrastim; it is an observational study on predictors of febrile neutropenia, not a comparative intervention study.",breast cancer patients | neoadjuvant chemotherapy,,,,,True,False,,True,The study is observational and does not involve a comparison between pegfilgrastim and filgrastim.,febrile neutropenia | FN,False,Febrile neutropenia is a primary outcome of interest.,retrospective cohort study,True,False,327,True,,,English,True
34241542,exclude,1,Study is excluded due to incorrect population (lymphoma instead of breast cancer) and incorrect comparator (timing of pegfilgrastim instead of filgrastim).,population | comparator,other_cancer_types | wrong_comparator,"The study population is patients with lymphoma, whereas the eligibility criteria specify patients with breast cancer. | The study compares same-day versus next-day pegfilgrastim administration, not pegfilgrastim versus filgrastim as required by the eligibility criteria.",chemotherapy,adults | breast cancer,other cancer types,pegfilgrastim | pegfilgrastim-cbqv,,True,False,,True,"Study compares timing of pegfilgrastim, not pegfilgrastim vs filgrastim.",incidence of febrile neutropenia,False,Incidence of febrile neutropenia is reported.,retrospective cohort study,True,False,93,,,,English,True
29855985,exclude,1,"The study is excluded because it does not compare pegfilgrastim to filgrastim, which is a mandatory comparator for this review question. Instead, it compares different timings of pegfilgrastim administration.",comparator,wrong_comparator,"The study investigates the optimal timing of pegfilgrastim administration and does not include filgrastim as a comparator, which is required by the eligibility criteria.",breast cancer | chemotherapies | patients,,,pegfilgrastim,,True,False,,True,"Study compares different timings of pegfilgrastim, not pegfilgrastim vs filgrastim.",febrile neutropenia | FN incidence,False,Incidence of febrile neutropenia is a primary outcome.,retrospective cohort study,True,False,87,,,,English,True
36780734,exclude,0,"The study is excluded due to multiple critical mismatches: the population includes other cancer types, the intervention is filgrastim (not pegfilgrastim), and it is a single-arm study lacking the required comparator.",population | intervention | comparator,other_cancer_types | wrong_intervention | missing_required_comparator,"The study population includes patients with lung, gastrointestinal cancer, or lymphoma, which are explicitly excluded as 'other cancer types' by the eligibility criteria. | The intervention studied is 'filgrastim biosimilar-Sandoz', which is not 'pegfilgrastim' as required by the PICO. | The study is a single-arm observational study and lacks a comparator arm. The eligibility criteria require a comparator and do not accept single-arm designs.",breast cancer | chemotherapy,adults,other cancer types,,,True,False,,True,"Study is single-arm, no comparator present.",incidence of febrile neutropenia | FN incidence,False,Incidence of febrile neutropenia is reported.,observational study,True,False,1080,True,,,English,True
26670915,exclude,1,"The study is excluded because the population is too broad (not specific to breast cancer) and the comparator is not filgrastim, which are both critical mismatches with the eligibility criteria.",population | comparator,other_cancer_types | wrong_comparator,"The study population includes patients with 'solid cancers or non-Hodgkin's lymphoma' and does not specifically focus on 'breast cancer' as required by the eligibility criteria. | The study compares patients who continued pegfilgrastim prophylaxis to those who discontinued it, rather than comparing pegfilgrastim to filgrastim as required by the eligibility criteria.",adults | chemotherapy,breast cancer,other cancer types,pegfilgrastim,,True,False,,True,"Study compares continued pegfilgrastim to discontinued pegfilgrastim, not filgrastim.",febrile neutropenia | FN incidence,False,Incidence of febrile neutropenia is reported.,observational study,True,False,4490,True,,,English,True
29171913,exclude,1,"The study is excluded due to multiple fundamental mismatches in population (DLBCL instead of breast cancer), intervention (biosimilar filgrastim instead of pegfilgrastim), and the absence of a required comparator arm.",population | intervention | comparator,other_cancer_types | wrong_intervention | missing_required_comparator,"The study population is patients with diffuse large B-cell lymphoma (DLBCL), not breast cancer as required by the PICO. | The study intervention is biosimilar filgrastim, not pegfilgrastim as required by the PICO. | The study is a single-arm observational study describing outcomes with biosimilar filgrastim, and does not include a comparator arm of filgrastim against pegfilgrastim, nor does it accept single-arm designs.",adults | chemotherapy,breast cancer,other cancer types,,other G-CSF (not filgrastim),True,False,,True,"Single-arm study, no comparator arm identified.",FN incidence | febrile neutropenia,False,Incidence of febrile neutropenia is reported.,observational study,True,False,245,True,,,English,True
32538316,exclude,0,"The study is a clinical guideline, which is an explicit exclusion criterion. Additionally, the population is too broad, and the specific intervention and comparator are not mentioned.",study_design | population | intervention | comparator,wrong_design | wrong_population | wrong_intervention | missing_required_comparator,"The study is identified as 'guidelines', which is an explicit exclusion criterion for study design. | The study population is general 'patients with cancer' and does not specify 'breast cancer' or 'adults' as required. | The study discusses 'granulocyte colony-stimulating factor' generally but does not specifically mention 'pegfilgrastim'. | The study is a guideline and does not present a comparison between specific interventions like pegfilgrastim and filgrastim.",,adults | breast cancer | chemotherapy,other cancer types,,,True,False,,True,No specific comparator mentioned; study is a guideline.,febrile neutropenia,False,Febrile neutropenia is mentioned as a complication and management focus.,guideline,False,True,,,2019,,English,True
36226408,exclude,1,The study is excluded primarily due to the wrong patient population (sarcoma instead of breast cancer) and the absence of the required intervention (pegfilgrastim) and comparator (comparison of pegfilgrastim vs filgrastim).,population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population consists of patients with soft tissue or bone sarcoma, which is not breast cancer as required by the eligibility criteria. | The study describes the use of granulocyte colony-stimulating factor (including filgrastim) but does not investigate pegfilgrastim as the intervention of interest. | The study is a descriptive cross-sectional and retrospective study and does not compare pegfilgrastim to filgrastim. It lacks the required comparator arm.",adults | chemotherapy,breast cancer,other cancer types,,other G-CSF (not filgrastim),True,False,,True,"Study is descriptive, not comparative; no comparison between pegfilgrastim and filgrastim.",febrile neutropenia | incidence of febrile neutropenia,False,Incidence and prevalence of febrile neutropenia are reported.,observational study,True,False,25,,2018,,English,True
33683460,exclude,0,"The study is excluded due to multiple critical mismatches: the intervention is 'pegteograstim' instead of 'pegfilgrastim', it lacks the required comparator 'filgrastim' (being a single-arm study), and the population includes other cancer types beyond breast cancer.",intervention | comparator | population,wrong_intervention | missing_required_comparator | other_cancer_types,"The study investigates 'pegteograstim', which is not the required intervention 'pegfilgrastim'. | The study is a single-arm observational study and does not include the required comparator 'filgrastim'. | The study population includes patients with 'lymphoma and solid malignancies' in addition to breast cancer, which is an exclusion criterion ('other cancer types').",adults | breast cancer | chemotherapy,,other cancer types,,other G-CSF (not filgrastim),True,False,,True,"Single-arm observational study, no comparator arm (filgrastim) identified.",febrile neutropenia | FN incidence,False,Febrile neutropenia incidence is reported.,observational study,True,False,611,True,,,English,True
30587729,exclude,1,"The study is excluded because it is a single-arm study and lacks the required comparator (filgrastim). While population, intervention, and outcomes align, the absence of a comparator is a critical exclusion criterion.",comparator,missing_required_comparator,"The study describes the administration of pegfilgrastim to a cohort of patients without a comparator group, but the eligibility criteria require a comparison to filgrastim and do not accept single-arm designs.",breast cancer | chemotherapy,adults,,pegfilgrastim,,True,False,,True,"Study is single-arm, no comparator group mentioned.",incidence of FN | febrile neutropenia,False,Incidence of febrile neutropenia is reported.,cohort study,True,False,24,True,,,English,True
30200842,exclude,1,"The study is excluded primarily because it includes a broader population than specified (multiple cancer types) and, critically, does not perform a direct comparison between pegfilgrastim and filgrastim, which is a core requirement of the PICO's comparator.",population | comparator,wrong_population | wrong_comparator,"The study includes patients with multiple cancer types (head/neck, colorectal, ovarian/gynecologic, lung cancer, non-Hodgkin's lymphoma) in addition to breast cancer, which is broader than the specified population of 'adult patients with breast cancer'. | The study describes the use of prophylactic G-CSF (pegfilgrastim/filgrastim) but does not compare pegfilgrastim to filgrastim. It is an observational study assessing G-CSF use patterns, not a comparative trial between the two interventions.",breast cancer | chemotherapy,,other cancer types,pegfilgrastim,,True,False,,True,"The study mentions both pegfilgrastim and filgrastim as part of G-CSF use being assessed, but there is no direct comparison between them as required by the PICO.",febrile neutropenia,False,Febrile neutropenia is mentioned in relation to risk levels and G-CSF use.,observational study,True,False,86189,True,2014,,English,True
30917723,exclude,1,The study is excluded because it is a single-arm study of pegfilgrastim and lacks the required comparator (filgrastim) as per the PICO and eligibility criteria. This is a critical mismatch.,comparator,missing_required_comparator,"The study is a single-arm study investigating reduced doses of pegfilgrastim and does not include a comparator arm of filgrastim, which is required by the eligibility criteria.",breast cancer | myelosuppressive chemotherapy,,,pegfilgrastim,,True,False,,True,"Study is single-arm, no comparator arm of filgrastim is present.",incidence of febrile neutropenia,False,Primary outcome is incidence of febrile neutropenia.,retrospective chart review,True,False,80,True,,,English,True
25343541,exclude,2,"Study is excluded because the population does not specify breast cancer patients, which is a critical inclusion criterion. While other criteria like intervention, comparator, outcomes, and study design appear to match, the population mismatch is a gating factor.",population,wrong_population,"The study population does not specify patients with breast cancer, which is a required inclusion criterion. The abstract refers to 'patients' and 'cancer centers' generally.",chemotherapy,adults | breast cancer,,pegfilgrastim,,True,False,filgrastim,False,Compares pegfilgrastim to filgrastim/lenograstim,febrile neutropenia,False,Mentions 'high risk of febrile neutropenia' and 'chemotherapy-related complications',cohort study,True,False,645,True,,,English,True
24996828,exclude,1,"The study is excluded because the intervention (pegfilgrastim) is not specified, and the comparator (no G-CSF prophylaxis) does not match the required comparator (filgrastim).",intervention | comparator,wrong_intervention | wrong_comparator,"The study investigates G-CSF prophylaxis generally, but does not specify pegfilgrastim as the intervention. | The study compares G-CSF prophylaxis to no G-CSF prophylaxis, which is not filgrastim as required by the eligibility criteria.",women | early stage breast cancer | adjuvant FEC-D treatment | chemotherapy,,,,,True,False,,True,"The comparator is 'no G-CSF prophylaxis', not filgrastim.",incidence of febrile neutropenia | FN incidence,False,Incidence of febrile neutropenia is a primary outcome.,retrospective chart review,True,False,251,,2014,,English,True
30607682,exclude,1,"The study is excluded because it is a single-arm study and lacks the required comparator (filgrastim) as per the eligibility criteria, which explicitly states that a comparator is required and single-arm studies are not accepted.",comparator,missing_required_comparator,"The study is a single-arm study investigating pegfilgrastim and does not include a comparator arm of filgrastim, which is required by the eligibility criteria. The criteria also do not accept single-arm studies.",breast cancer patients | adults | chemotherapy,,,pegfilgrastim,,True,False,,True,"Study is single-arm, investigating pegfilgrastim without a comparator arm of filgrastim.",febrile neutropenia | FN incidence,False,Incidence of febrile neutropenia (FN) is listed as a secondary endpoint.,cohort study,True,False,240,True,,,English,True
30347466,exclude,1,"The study is excluded due to multiple mismatches in population (non-Hodgkin lymphoma instead of breast cancer), intervention (lipegfilgrastim instead of pegfilgrastim), and the absence of a required comparator (filgrastim).",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is patients with non-Hodgkin lymphoma, which is an 'other cancer type' and not breast cancer as required by the eligibility criteria. | The intervention studied is lipegfilgrastim, not pegfilgrastim as required by the eligibility criteria. | The study is a single-arm study of lipegfilgrastim and does not include a filgrastim comparator arm, which is required and single-arm studies are not accepted.",,adults | breast cancer | chemotherapy,other cancer types,,other G-CSF (not filgrastim),True,False,,True,"Study is a single-arm prospective non-interventional study of lipegfilgrastim, no comparator arm is present.",febrile neutropenia | FN incidence,False,Incidence of febrile neutropenia (FN) is a primary objective.,observational study,True,False,337,True,,,English,True
32648449,exclude,1,"The study is excluded due to multiple critical mismatches in population (lung cancer vs breast cancer), intervention (Joungal vs pegfilgrastim), and comparator (control group vs filgrastim).",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is patients with 'lung cancer', whereas the eligibility criteria require 'breast cancer' patients. | The intervention studied is 'Joungal', a traditional Chinese medicine, not 'pegfilgrastim' as required by the eligibility criteria. | The study's comparator is a 'control group' receiving standard care, not 'filgrastim' as explicitly required by the eligibility criteria.",adults | chemotherapy,breast cancer,other cancer types,,,True,False,,True,"The comparator is a 'control group' receiving standard care, not filgrastim.",incidence of FN | febrile neutropenia,False,Primary endpoint is incidence of febrile neutropenia (FN).,cohort study,True,False,573,True,2017,,English,True
36705287,exclude,1,"The study is excluded because the population includes multiple cancer types beyond breast cancer, and the comparator is pegfilgrastim originator, not filgrastim as required.",population | comparator,wrong_population | wrong_comparator,"The study population includes various cancer types (e.g., lung, colorectal, ovarian) in addition to breast cancer, which violates the exclusion criterion for 'other cancer types'. | The study compares pegfilgrastim biosimilars to pegfilgrastim originator. The eligibility criteria require a comparison to 'filgrastim', which is not present in this study.",breast cancer | chemotherapy,adults,other cancer types,pegfilgrastim biosimilars | pegfilgrastim originator,,True,False,,True,"Study compares pegfilgrastim biosimilars to pegfilgrastim originator, not filgrastim.",febrile neutropenia | FN incidence,False,Incidence of febrile neutropenia is a primary outcome.,retrospective cohort study,True,False,2045,True,2019,,English,True
31093770,exclude,1,"The study is excluded because the population is 'non-Hodgkin B cell lymphoma' instead of 'breast cancer', and the comparator is 'no G-CSF' instead of 'filgrastim'.",population | comparator,other_cancer_types | wrong_comparator,"The study population is patients with 'non-Hodgkin B cell lymphoma', which is an 'other cancer type' and not 'breast cancer' as required by the eligibility criteria. | The study compares pegfilgrastim/daily G-CSF to 'patients not receiving G-CSF'. The required comparator is 'filgrastim'.",adults,breast cancer,other cancer types,pegfilgrastim | daily G-CSF,,True,False,,True,"Comparator is 'patients not receiving G-CSF', not 'filgrastim'.",febrile neutropenia | FN incidence,False,Incidence of febrile neutropenia is a primary outcome.,observational study,True,False,239,True,,,English,True
35732748,exclude,2,Study is excluded due to the inclusion of other cancer types in the population and a composite comparator group that is not solely filgrastim.,population | comparator,other_cancer_types | combination_comparator,"The study population includes patients with prostate, lung, or non-Hodgkin lymphoma, which are 'other cancer types' not specified in the PICO for breast cancer. | The comparator group 'Other' is a composite of 'pegfilgrastim or biosimilar pegfilgrastim prefilled syringe, daily filgrastim, or no granulocyte colony-stimulating factor [G-CSF]', not solely filgrastim as required by the PICO.",adults | breast cancer | chemotherapy,,other cancer types,pegfilgrastim,,True,False,,True,"Comparator group 'Other' includes filgrastim but also other pegfilgrastim formulations and no G-CSF, not solely filgrastim as required.",febrile neutropenia | FN incidence,False,Incidence of febrile neutropenia is a primary outcome.,observational study,True,False,2575,True,,,English,True
30182756,exclude,1,Study is excluded due to a mismatch in the required population (general cancer patients instead of breast cancer) and a critical mismatch in the comparator (discontinued pegfilgrastim instead of filgrastim).,population | comparator,wrong_population | wrong_comparator,"The study population includes 'cancer patients' generally, not specifically 'breast cancer' patients as required by the eligibility criteria. | The study compares continued pegfilgrastim to discontinued pegfilgrastim (no G-CSF), not to filgrastim as required by the eligibility criteria.",adults | chemotherapy,breast cancer,other cancer types,pegfilgrastim,,True,False,,True,"Study compares continued pegfilgrastim to discontinued pegfilgrastim, not filgrastim.",febrile neutropenia | FN incidence,False,Incidence of febrile neutropenia is a primary outcome.,cohort study,True,False,77616,True,,,English,True
35169215,exclude,0,"The study is excluded because the population is hematologic malignancy (not breast cancer), the intervention is not specifically pegfilgrastim, and the comparator is not filgrastim. These are fundamental mismatches with the PICO.",population | intervention | comparator,other_cancer_types | wrong_intervention | wrong_comparator,"The study population is patients with hematologic malignancy, not breast cancer as required by the eligibility criteria. | The intervention is described as general 'human granulocyte colony-stimulating factor (G-CSF)' and does not specify pegfilgrastim. | The study does not compare pegfilgrastim with filgrastim. The comparison is related to oral environment factors and FN onset, not the specified G-CSF agents.",chemotherapy,adults | breast cancer,other cancer types,,,True,False,,True,No comparison between pegfilgrastim and filgrastim; study compares FN onset vs FN negative groups based on oral health.,febrile neutropenia | FN incidence,False,Febrile neutropenia (FN) incidence is a reported outcome.,retrospective cohort study,True,False,157,,,,English,True
24743519,exclude,1,"The study is excluded because the population is non-Hodgkin's lymphoma patients instead of breast cancer patients, and the comparator is not filgrastim as required.",population | comparator,wrong_population | wrong_comparator,"The study population consists of 'non-Hodgkin's lymphoma patients', which is an 'other cancer type' not 'breast cancer' as required by the eligibility criteria. | The study compares pegfilgrastim administered on the same day versus the next day of chemotherapy. The required comparator is 'filgrastim', which is not used in this study.",adults | chemotherapy,breast cancer,other cancer types,pegfilgrastim,,True,False,,True,"Study compares timing of pegfilgrastim, not pegfilgrastim vs filgrastim.",febrile neutropenia | incidence of febrile neutropenia,False,Incidence of febrile neutropenia is a primary outcome.,cohort study,True,False,141,True,,,English,True
20019087,exclude,1,"The study is excluded because the intervention is filgrastim (Zarzio) instead of pegfilgrastim, the relevant patient study is single-arm lacking the required comparator, and the primary outcome of febrile neutropenia is not reported.",intervention | comparator | outcomes,wrong_intervention | missing_required_comparator | no_required_outcome,"The study intervention is Zarzio (filgrastim), but the required intervention is pegfilgrastim. | The phase III study in breast cancer patients is single-arm, evaluating Zarzio (filgrastim) without a comparator arm. The eligibility criteria require a comparator (filgrastim) and do not accept single-arm studies. | The study reports on severe neutropenia and absolute neutrophil count, but does not explicitly mention the incidence of febrile neutropenia.",breast cancer patients | chemotherapy,,,,,True,False,,True,"The phase III study in breast cancer patients is single-arm, evaluating Zarzio (filgrastim) without a comparator arm.",,True,"Outcomes reported are 'severe neutropenia' and 'absolute neutrophil count', which are in the exclude_if_only list, and 'febrile neutropenia' is not mentioned.",cohort study,True,False,170,True,,,English,True
29107446,exclude,0,This study is an animal study investigating a different G-CSF analogue (pegteograstim) and does not report on the required outcomes in the target human population. It fails multiple critical eligibility criteria.,population | intervention | outcomes | study_design,non_human | wrong_intervention | no_required_outcome | animal_study,"The study was conducted on male Sprague-Dawley rats, not adult human patients with breast cancer. | The intervention studied is 'pegteograstim', which is an analogue of filgrastim, not 'pegfilgrastim' as required by the criteria. | The study focuses on characterization, pharmacokinetics, and pharmacodynamics, and does not report on the incidence of febrile neutropenia. | The study is an animal study, which is explicitly excluded by the eligibility criteria.",,adults | breast cancer | chemotherapy,animal study,,other G-CSF (not filgrastim),True,False,filgrastim,False,"Filgrastim is mentioned as a comparator, but in an animal study with a non-matching intervention.",,False,No mention of febrile neutropenia incidence.,animal study,False,True,,,,,English,True
37410318,exclude,1,"Study is excluded because it does not directly compare pegfilgrastim to filgrastim. It is an observational study describing trends and associations, not a comparative study of the specified interventions.",comparator,wrong_comparator,"The study describes trends in G-CSF use and correlates pegfilgrastim with lower FN-related hospitalization, but it does not provide a direct comparison between pegfilgrastim and filgrastim as a comparator arm.",patients were  ≥ 18 years old | breast cancer | perioperative chemotherapy,,,pegfilgrastim,,True,False,,True,Study describes trends in 'daily G-CSF' and 'pegfilgrastim PP' but does not directly compare pegfilgrastim to filgrastim as a comparator arm.,febrile neutropenia (FN) | FN-related hospitalization (FNH) | incidence proportion of FN,False,Incidence of febrile neutropenia and FN-related hospitalization are reported.,retrospective observational study,True,False,32597,True,,,English,True
