study_id,decision,cumulative_score,overall_notes,reasons_domains,reasons_codes,reasons_texts,population_matched_must_include,population_missing_must_include,population_exclude_flags_triggered,intervention_matched_must_include_any_of,intervention_exclude_flags_triggered,comparator_required,comparator_accept_single_arm,comparator_matched_must_include_any_of,comparator_missing,comparator_notes,outcomes_matched_required_any_of,outcomes_exclude_if_only_triggered,outcomes_notes,study_design_classified_as,study_design_matches_include_list,study_design_matches_exclude_list,other_estimated_sample_size,other_sample_size_ok,other_year_of_publication,other_within_year_range,other_language,other_language_allowed
24965535,exclude,1,"The study is excluded due to significant mismatches in population (ALL vs AML), intervention (no TKI maintenance therapy studied), and comparator (no comparison to 'no TKI maintenance'). While some outcomes and study design are acceptable, the core PICO elements are not met.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is 'Philadelphia chromosome positive acute lymphoblastic leukemia (ALL)', which does not match the required 'FLT3-ITD-mutated acute myeloid leukemia (AML)'. | The study does not investigate 'tyrosine kinase inhibitor (TKI) maintenance therapy' as an intervention. It is a retrospective study on outcomes after HSCT in Ph+ ALL. | The study does not have a comparator arm of 'no TKI maintenance' and is not designed to compare TKI maintenance to no TKI maintenance.",adults | allogeneic hematopoietic stem cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"The study is an observational cohort study with internal comparisons based on patient characteristics (age, GVHD status), not a comparison of TKI maintenance vs. no TKI maintenance.",OS | graft-versus-host disease | GVHD,False,"Overall survival and GVHD are reported, and morphological relapse is related to relapse-free survival.",cohort study,True,False,51,True,,,English,True
33204013,exclude,1,The study is excluded because the population (Ph+ALL vs FLT3-ITD AML) and the comparator (prophylactic TKIs vs no TKI maintenance) do not match the eligibility criteria.,population | comparator,wrong_population | wrong_comparator,"The study population is 'Philadelphia-chromosome-positive acute lymphoblastic leukemia (Ph+ALL)', which does not match the required 'FLT3-ITD-mutated acute myeloid leukemia (AML)'. | The study compares 'pre-emptive TKIs' with 'prophylactic TKIs', which is not 'no TKI maintenance' as required by the eligibility criteria.",adults | allogeneic hematopoietic cell transplantation | allo-HCT,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,tyrosine kinase inhibitors | TKIs,,True,False,,True,"The comparator is 'prophylactic TKIs', which is an active TKI treatment, not 'no TKI maintenance'.",relapse | overall survival | OS,False,Relapse and overall survival are reported outcomes.,cohort study,True,False,167,True,,,English,True
33150464,exclude,0,"The study is excluded due to fundamental mismatches in population (ALL vs AML, no FLT3-ITD), intervention (retransplantation vs TKI maintenance), and comparator (no TKI maintenance comparison). Although the study design and some outcomes are relevant, the core PICO elements are not met.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is patients with acute lymphoblastic leukemia (ALL), not acute myeloid leukemia (AML). There is also no mention of FLT3-ITD mutation. | The study focuses on retransplantation and mentions tyrosine kinase inhibitors for Ph+ ALL, not tyrosine kinase inhibitor maintenance therapy after initial allogeneic stem-cell transplantation for AML. | The study does not compare TKI maintenance to no TKI maintenance. It is a retrospective study of outcome predictors after retransplantation, comparing Ph+ ALL to non-Ph ALL patients.",adults | allogeneic stem-cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"Study compares outcomes between Ph+ ALL and non-Ph ALL patients, not TKI maintenance vs no TKI maintenance.",overall survival | OS,False,"Overall survival (OS) and progression-free survival (PFS) are reported, which are relevant outcomes, but the population and intervention are incorrect.",cohort study,True,False,55,True,,,English,True
33554815,exclude,1,"The study is excluded because the population is myelodysplastic syndrome (MDS) instead of acute myeloid leukemia (AML) with FLT3-ITD mutation, and the intervention is non-TKI maintenance (HMA+DLI) instead of TKI maintenance. Consequently, the comparator is also incorrect for the PICO.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population consists of patients with myelodysplastic syndrome (MDS), which is explicitly listed as an exclusion criterion. The required population is acute myeloid leukemia (AML) with FLT3-ITD mutation. | The intervention studied is maintenance treatment with hypomethylation agents (HMA) combined with donor lymphocyte infusion (DLI), which is a non-TKI maintenance and not a tyrosine kinase inhibitor (TKI) maintenance as required. | The study compares HMA+DLI maintenance to no HMA, which is not the required comparator of 'no TKI maintenance' for a TKI maintenance intervention.",,adults | FLT3-ITD | acute myeloid leukemia | AML,myelodysplastic syndrome | MDS,,non-TKI maintenance,True,False,,True,"Comparator is 'patients without HMA' for an HMA+DLI intervention, not 'no TKI maintenance' for a TKI maintenance intervention.",overall survival | OS | disease-free survival | graft-versus-host disease | aGVHD | cGVHD,False,"Overall survival, disease-free survival (similar to RFS), and graft-versus-host disease are reported.",retrospective cohort study,True,False,72,True,2019,,English,True
16343266,exclude,1,"The study is excluded due to multiple mismatches in population (CML instead of AML, no FLT3-ITD), intervention (pre-transplant TKI instead of post-transplant maintenance TKI), and the absence of a required comparator group.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population consists of patients with chronic myelogenous leukemia (CML), not acute myeloid leukemia (AML) with FLT3-ITD mutation as required. | The intervention described is imatinib treatment prior to allogeneic HCT, not tyrosine kinase inhibitor maintenance therapy after transplantation. | The study is a single-arm cohort study and does not include a comparator group of 'no TKI maintenance', which is required by the eligibility criteria and single-arm studies are not accepted.",allogeneic haematopoietic cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"Single-arm cohort study, no comparator group present.",overall survival | disease-free survival | graft-versus-host disease,False,"Overall survival, disease-free survival (RFS), and graft-versus-host disease are reported.",cohort study,True,False,61,True,,,English,True
37414062,include,10,"The study clearly meets all specified eligibility criteria for population, intervention, comparator, outcomes, and study design. The population is adults with FLT3-ITD AML post-allo-HSCT, intervention is TKI maintenance (sorafenib), comparator is no maintenance, and outcomes include OS, RFS, and GVHD. It is a randomized phase 3 trial.",,,,FLT3-ITD | acute myeloid leukemia | AML | allogeneic stem-cell transplantation | adults,,,tyrosine kinase inhibitor maintenance | TKI maintenance | FLT3 inhibitor maintenance,,True,False,no TKI maintenance,False,Study compares sorafenib maintenance to non-maintenance (control).,overall survival | relapse-free survival | graft-versus-host disease | GVHD,False,"Reports overall survival, leukaemia-free survival (related to RFS), and cumulative incidence of chronic GVHD.",randomized controlled trial,True,False,202,True,,,English,True
26220759,exclude,0,"Study is excluded due to fundamental mismatches in population (CML instead of AML with FLT3-ITD), intervention (pre-transplant TKI instead of maintenance TKI), and the absence of a required comparator arm.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is chronic myeloid leukemia (CML), not acute myeloid leukemia (AML) with FLT3-ITD mutation as required by the PICO. | The study investigates pretransplantation TKI use, not TKI maintenance therapy after allogeneic stem-cell transplantation as specified in the PICO. | The study is a single-arm observational analysis and does not include a comparator arm of 'no TKI maintenance' for the specified intervention, which is required.",,adults | FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"Single-arm observational study, no comparator arm for TKI maintenance vs no TKI maintenance.",overall survival | OS | graft-versus-host disease | GVHD,False,"Overall survival, GVHD, and relapse incidence are reported, which are relevant outcomes.",observational prospective analysis,True,False,28,True,,,English,True
39183099,exclude,1,"The study is excluded because the comparator arm (Sorafenib maintenance) does not match the required comparator (no TKI maintenance, observation, placebo, or standard of care without TKI). The study compares two active TKI maintenance therapies.",comparator,wrong_comparator,"The study compares two different tyrosine kinase inhibitor (TKI) maintenance therapies (gilteritinib vs sorafenib). The eligibility criteria require a comparator of no TKI maintenance, observation, placebo, or standard of care without TKI.",adults | FLT3-ITD | AML | alloHCT,,,gilteritinib as post-transplant maintenance | sorafenib as post-transplant maintenance | FLT3 inhibitors as post-HCT maintenance therapy,,True,False,,True,"Study compares Gilteritinib maintenance to Sorafenib maintenance, not to 'no TKI maintenance' or similar.",PFS | relapse incidence,False,"PFS and relapse incidence are reported, which are related to relapse-free survival.",retrospective analysis,True,False,55,True,,,English,True
30102945,exclude,0,"This study is a preclinical in vitro study on cell lines, which fundamentally mismatches the required human patient population, clinical intervention context, clinical outcomes, and study design type. It fails on multiple critical eligibility criteria.",study_design | population | intervention | comparator | outcomes,wrong_design | wrong_population | wrong_intervention | missing_required_comparator | no_required_outcome,"The study is a preclinical in vitro study using cell lines, which is explicitly excluded by the eligibility criteria. | The study population consists of human acute myeloid leukemia (AML) cell lines, not adult human patients who have undergone allogeneic stem-cell transplantation. The 'humans_only' criterion is not met. | The intervention involves a FLT3 kinase inhibitor (sorafenib) used to enhance cytotoxicity in cell lines as part of a conditioning regimen, not as maintenance therapy post-transplantation. | The study lacks a comparator arm of 'no TKI maintenance' in the context of post-transplant therapy, which is required by the eligibility criteria. | The study reports in vitro cellular outcomes such as cytotoxicity and cell proliferation, not clinical outcomes like relapse-free survival, overall survival, or graft-versus-host disease.",acute myeloid leukemia | AML | FLT3-ITD,adults | allogeneic stem-cell transplantation,,FLT3 kinase inhibitor,,True,False,,True,Study compares different drug combinations in cell lines; no comparator for TKI maintenance vs no TKI maintenance in patients.,,False,"Outcomes are in vitro cellular effects (cytotoxicity, proliferation, DNA damage), not clinical survival or GVHD.",preclinical in vitro study,False,True,,,,,English,True
30185711,exclude,0,"The study is excluded due to multiple major mismatches, including wrong intervention (immune-modulating agents instead of TKIs), missing required comparator, and the use of a murine model which violates the 'humans_only' criterion. The population is also not specific enough.",intervention | comparator | other | population,wrong_intervention | missing_required_comparator | non_human | wrong_population,"The study investigates 'immune-modulating agents' (cyclophosphamide, mogamulizumab, CTLA-4, PD-1 antibodies) which are not tyrosine kinase inhibitors (TKIs). | The study does not describe a comparator arm of 'no TKI maintenance' or similar, as required by the eligibility criteria. It appears to be a mechanistic/observational study. | The study explicitly mentions using a 'murine model', violating the 'humans_only' criterion. | The study population does not specify 'FLT3-ITD-mutated acute myeloid leukemia (AML)' as required.",allogeneic stem cell transplantation,adults | FLT3-ITD | acute myeloid leukemia | AML,,,non-TKI maintenance,True,False,,True,No explicit comparator arm matching 'no TKI maintenance' or similar is described.,GVHD,False,Graft-versus-host disease (GVHD) is mentioned.,"mixed methods (retrospective analysis, animal study, clinical sample analysis)",False,False,,,,,English,True
37704613,include,9,The study clearly meets all specified eligibility criteria. It investigates sorafenib (a TKI) maintenance in the correct population with a control group and relevant outcomes.,,,,FLT3 internal tandem duplication | FLT3-ITD | acute myeloid leukemia | AML | allogeneic hematopoietic stem cell transplantation,,,sorafenib maintenance | TKI maintenance,,True,False,control group,False,Control group implies no TKI maintenance.,overall survival | OS | disease-free survival,False,Overall survival and disease-free survival (proxy for relapse-free survival) are reported.,cohort study,True,False,613,True,,,English,True
27721370,exclude,0,"The study is excluded due to multiple major mismatches, including incorrect population (myelofibrosis instead of AML), wrong intervention context (GvHD treatment instead of AML maintenance), lack of a comparator group, and an excluded study design (case series).",population | intervention | comparator | study_design,wrong_population | wrong_intervention | missing_required_comparator | wrong_design,"The study population consists of patients with myelofibrosis, not FLT3-ITD-mutated acute myeloid leukemia (AML) as required by the eligibility criteria. | The intervention is ruxolitinib for the treatment of GvHD, not tyrosine kinase inhibitor (TKI) maintenance therapy for AML. | The study is a case series of four patients and does not include a comparator group, which is a required criterion and single-arm studies are not accepted. | The study design is a case series, which is explicitly excluded by the eligibility criteria.",allogeneic hematopoietic stem cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,myelofibrosis,,,True,False,,True,Single-arm study (case series) with no comparator group.,GvHD | graft-versus-host disease,False,GvHD is a reported outcome.,case series,False,True,4,,,,English,True
35861214,exclude,1,"The study is excluded due to significant mismatches in population, intervention, and the absence of a required comparator arm. While GVHD is a relevant outcome and the study design is acceptable, these do not overcome the primary exclusion criteria.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population consists of patients with steroid-refractory chronic graft-versus-host disease (cGVHD), not adults with FLT3-ITD-mutated acute myeloid leukemia (AML). | The intervention is imatinib for the treatment of cGVHD, not tyrosine kinase inhibitor (TKI) maintenance therapy for FLT3-ITD-mutated AML. | The study is a single-arm phase II study, but the eligibility criteria require a comparator and do not accept single-arm designs.",allogeneic recipients,adults | FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,"Single-arm study, no comparator present.",graft-versus-host disease | GVHD,False,"Study reports on cGVHD, which is a required outcome.",clinical trial,True,False,36,True,2019,True,English,True
40577201,include,9,"The study clearly meets all major eligibility criteria. 'Adults' is not explicitly stated but implied by the context of AML and HSCT, and no pediatric population is mentioned. The comparator is a clear 'no TKI maintenance' group.",,,,FLT3-ITD AML | acute myeloid leukemia | AML | allogeneic hematopoietic stem cell transplantation | HSCT,adults,,post-HSCT SORA | FLT-3 inhibitors | FLT3i | SORA maintenance,,True,False,SORA-free individuals,False,Control group of SORA-free individuals serves as 'no TKI maintenance'.,overall survival | OS | relapse-free survival | RFS,False,Overall survival and relapse-free survival are reported.,retrospective cohort study,True,False,48,True,,,English,True
29179634,exclude,1,"The study is excluded due to significant mismatches in population (CML vs AML), intervention context (treatment for advanced CML vs maintenance post-transplant for AML), and the absence of a required comparator arm.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is primarily patients with chronic myelogenous leukemia (CML) and Philadelphia chromosome-positive acute myeloid leukemia, not FLT3-ITD-mutated acute myeloid leukemia (AML) as required. CML is an 'other leukemia' which is an exclusion criterion. | The intervention is a combination of TKI and azacytidine for advanced phase CML treatment, not specifically TKI maintenance therapy after allogeneic stem-cell transplantation for AML. | The study is a retrospective study of a treatment regimen without an explicit comparator arm, which violates the requirement for a comparator and non-acceptance of single-arm studies.",,adults | FLT3-ITD | acute myeloid leukemia | AML | allogeneic stem-cell transplantation,other leukemia,,,True,False,,True,"Study appears to be a single-arm retrospective study, no explicit comparator arm mentioned.",overall survival | relapse-free survival,False,Overall survival (OS) and relapse-free survival (RFS) are reported.,retrospective study,True,False,16,True,,,English,True
26065651,exclude,1,"Study is excluded due to a critical mismatch in the target population (ALL vs AML, Ph-pos vs FLT3-ITD) and the absence of a required comparator group (single-arm study). The intervention context also does not align with post-transplant TKI maintenance.",comparator | population | intervention,missing_required_comparator | wrong_population | wrong_intervention_context,"The study is a single-arm clinical trial and lacks a comparator group (e.g., no TKI maintenance), which is explicitly required by the eligibility criteria and does not accept single-arm designs. | The study population is adult patients with Philadelphia-positive acute lymphoblastic leukemia (ALL), which does not match the required FLT3-ITD-mutated acute myeloid leukemia (AML). | The intervention describes TKI (nilotinib) as part of induction and consolidation/maintenance, or as an alternative to allo-HCT, not specifically as maintenance therapy post-allogeneic stem-cell transplantation as required.",adults | allogeneic hematopoietic cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"Single-arm study, no comparator group present.",relapse-free survival | overall survival,False,Hematologic relapse-free survival and overall survival are reported.,clinical trial,True,False,90,True,,,English,True
26999641,exclude,0,"The study is an in vitro and animal model investigation into FLT3 inhibitor resistance mechanisms, not a clinical study on TKI maintenance therapy in human patients post-transplant. It fails on multiple core eligibility criteria including population, intervention, comparator, outcomes, and study design.",study_design | population | intervention | comparator | outcomes | other,wrong_design | wrong_population | wrong_intervention | wrong_comparator | no_required_outcome | non_human,"The study is an in vitro investigation using cell lines and an animal study (xenograft model), which are explicitly excluded by the eligibility criteria. | The study population consists of AML cell lines and mouse xenograft models, not human adults with FLT3-ITD AML who have undergone allogeneic stem-cell transplantation. | The study investigates mechanisms of FLT3 inhibitor resistance and tests a new drug (gedatolisib) for resistance, not TKI maintenance therapy post-transplant. | The study lacks a comparator arm of 'no TKI maintenance' in human patients post-transplant, which is a required criterion. | The study does not report on relapse-free survival, overall survival, or graft-versus-host disease in human patients. | The study is primarily conducted in cell lines and animal models, violating the 'humans_only' criterion.",acute myeloid leukemia | AML | FLT3-ITD,adults | allogeneic stem-cell transplantation,,FLT3 inhibitor,,True,False,,True,No comparator arm of 'no TKI maintenance' in human patients; study compares cell lines and drug effects in xenograft models.,,False,"Outcomes are cellular proliferation, apoptosis, and mouse survival, not human clinical outcomes like RFS, OS, GVHD.",in vitro study; animal study (xenograft),False,True,,,,,English,True
38548962,exclude,1,The study is excluded primarily due to a mismatch in the target population (CML vs AML with FLT3-ITD) and the specific intervention (TKI maintenance for FLT3-ITD AML).,population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is patients with chronic myeloid leukemia (CML) in blast phase, which is not acute myeloid leukemia (AML) with FLT3-ITD mutation as required by the PICO. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy for FLT3-ITD AML, but rather discusses treatment in the 'TKI era' for CML. | Study lacks required comparator arm and accept_single_arm is false",,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"The study describes treatment and outcome from a registry, not a comparison of TKI maintenance vs no TKI maintenance.",overall survival,False,"Overall survival is reported, which is a required outcome.",observational study,True,False,,,,,English,True
36372140,exclude,1,"The study is excluded primarily because it is a single-arm study, violating the comparator requirement. Additionally, the population is not specifically FLT3-ITD AML, and the intervention's purpose (aGVHD prophylaxis) does not align with TKI maintenance for AML.",comparator | population | intervention,missing_required_comparator | wrong_population | wrong_intervention,"The study is single-arm and does not include a comparator group, but the eligibility criteria require a comparator and do not accept single-arm studies. | The study population is 'relapsed leukemia' after allogeneic HSCT, but does not specify 'FLT3-ITD-mutated acute myeloid leukemia (AML)' as required by the criteria. | The intervention is 'ruxolitinib prophylaxis' for acute graft-versus-host disease, not 'tyrosine kinase inhibitor maintenance therapy' for AML as required.",allogeneic hematopoietic stem cell transplantation | allo-HSCT,adults | FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,"Single-arm study, no comparator group mentioned.",acute graft-versus-host disease | aGVHD | disease-free survival | DFS | overall survival | OS,False,"Outcomes related to GVHD, DFS, and OS are reported.",retrospective cohort study,True,False,17,True,,,English,True
39362494,exclude,1,"The study is excluded due to multiple critical mismatches: the intervention is not a TKI, it is a single-arm study lacking a required comparator, and the population includes MDS which is an exclusion criterion. FLT3-ITD mutation status is also not mentioned.",intervention | comparator | population,wrong_intervention | missing_required_comparator | wrong_population,"The intervention studied is N-803, an IL-15 superagonist, which is not a tyrosine kinase inhibitor (TKI) as required by the eligibility criteria. | The study is a single-arm trial and lacks a comparator group, but the eligibility criteria require a comparator and do not accept single-arm designs. | The study population includes patients with myelodysplastic syndrome (MDS), which is an exclusion criterion, and does not specify FLT3-ITD mutation.",acute myeloid leukemia | AML | allogeneic donor hematopoietic cell transplant | HCT,adults | FLT3-ITD,myelodysplastic syndrome | MDS,,non-TKI maintenance,True,False,,True,"Single-arm study, no comparator present.",relapse | graft versus host disease | GVHD,False,Relapse and GVHD outcomes are mentioned.,Phase 2 clinical trial,True,False,20,True,,,English,True
33831397,exclude,0,"This study is a preclinical in vitro and in vivo animal study, which fundamentally violates multiple core eligibility criteria including study design, human-only requirement, population, intervention type, comparator, and outcomes. It is clearly not relevant to the clinical question.",study_design | other | population | intervention | comparator | outcomes,wrong_design | non_human | wrong_population | wrong_intervention | wrong_comparator | no_required_outcome,"The study is an in vitro and animal study ('in vitro', 'in vivo', 'mice-bearing human FLT3-ITD AML'), which is explicitly excluded by the eligibility criteria. | The study is conducted on cells and mice, violating the 'humans_only' criterion. | The study population is FLT3-ITD AML cells and mice, not adult human patients who have undergone allogeneic stem-cell transplantation. | The intervention is a combination of HHT and quizartinib for FLT3-ITD AML cells/mice, not TKI maintenance therapy after allogeneic stem-cell transplantation in humans. | The study does not include a comparator of 'no TKI maintenance' or similar for human patients, as required by the eligibility criteria. It investigates synergy of drugs in a preclinical setting. | The study reports outcomes like cell growth/viability, apoptosis, and survival of mice, but none of the required human clinical outcomes such as relapse-free survival, overall survival, or graft-versus-host disease.",FLT3-ITD | acute myeloid leukemia | AML,adults | allogeneic stem-cell transplantation,,,,True,False,,True,"Preclinical study, no clinical comparator of TKI maintenance vs no TKI maintenance.",,False,"Outcomes are preclinical (cell growth, apoptosis, mouse survival), not human clinical outcomes.",in vitro and animal study,False,True,,,,,English,True
34334272,exclude,1,"The study is a case report, which is an excluded study design. It also lacks a comparator arm, which is a mandatory exclusion. Furthermore, the specific population (FLT3-ITD AML) and the context of the intervention (TKI maintenance for AML) are not met.",study_design | comparator | population | intervention,wrong_design | missing_required_comparator | wrong_population | wrong_intervention,"The study is a 'case report', which is explicitly excluded by the eligibility criteria. | The study is a case report and does not include a comparator arm. Eligibility criteria require a comparator and do not accept single-arm studies. | The study population does not specify 'FLT3-ITD-mutated acute myeloid leukemia (AML)', which is a required component of the population. | The intervention, ibrutinib, is a TKI but is used for inflammatory myopathy in cGVHD, not as maintenance therapy for FLT3-ITD AML as required by the PICO.",adults | allogeneic stem-cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,"Study is a case report, no comparator arm present.",graft-versus-host disease | GVHD,False,Chronic graft-versus-host disease (cGVHD) is mentioned as a context for inflammatory myopathy.,case report,False,True,1,,,,English,True
32791048,include,10,"The study perfectly matches all specified eligibility criteria for population, intervention, comparator, outcomes, and study design. The sample size is clearly stated, and the language is English. No exclusion criteria were triggered.",,,,adults | FLT3-ITD | acute myeloid leukemia | AML | allogeneic stem-cell transplantation,,,tyrosine kinase inhibitor maintenance | TKI maintenance | FLT3 inhibitor maintenance,,True,False,no TKI maintenance,False,"Study compares sorafenib maintenance to non-maintenance (control), which aligns with 'no TKI maintenance'.",relapse-free survival | graft-versus-host disease | GVHD,False,"Primary endpoint is 1-year cumulative incidence of relapse (related to RFS), and GVHD is reported.",randomized controlled trial,True,False,202,True,,,English,True
27812545,exclude,0,"The study is excluded due to significant mismatches in population (not FLT3-ITD AML), intervention (IL-2 not TKI maintenance), and the absence of a required comparator arm. While GVHD is a relevant outcome, the core PICO elements are not met.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population consists of patients with chronic GVHD, not specifically adults with FLT3-ITD-mutated acute myeloid leukemia (AML). | The intervention studied is low-dose IL-2 therapy, which is not a tyrosine kinase inhibitor (TKI) maintenance therapy. | The study appears to be descriptive or single-arm, focusing on the effects of low-dose IL-2, and does not include a comparator arm such as 'no TKI maintenance' as required by the criteria.",allogeneic hematopoietic stem cell transplantation,adults | FLT3-ITD | acute myeloid leukemia | AML,,,non-TKI maintenance,True,False,,True,"Study describes effects of IL-2, no explicit comparator arm for TKI maintenance.",graft-versus-host disease | GVHD,False,GVHD is mentioned as an outcome related to the study's context.,observational study with in vitro component,True,False,,,,,English,True
39113090,exclude,0,"This study is a pre-clinical investigation using cell lines and animal models, which does not meet the population, intervention, comparator, outcomes, or study design criteria for human clinical studies.",population | intervention | comparator | outcomes | study_design | other,wrong_population | wrong_intervention | missing_required_comparator | no_required_outcome | wrong_design | non_human,"The study investigates FLT3-ITD AML in cell lines and a xenograft murine model, not in human adults who have undergone allogeneic stem-cell transplantation. | The study focuses on mechanisms of TKI resistance and synergistic cytotoxicity in pre-clinical models, not TKI maintenance therapy after allogeneic stem-cell transplantation. | The study is a pre-clinical investigation using cell lines and animal models, and does not include a clinical comparator arm of 'no TKI maintenance' in patients. | The study reports pre-clinical outcomes such as cell growth, apoptosis, and mouse survival, not human relapse-free survival, overall survival, or graft-versus-host disease. | The study is an in vitro and animal study (xenograft murine model), which is explicitly excluded by the eligibility criteria. | The study is conducted on cell lines and a murine model, not exclusively on humans.",FLT3-ITD | acute myeloid leukemia | AML,adults | allogeneic stem-cell transplantation,,tyrosine kinase inhibitors | TKIs | sorafenib | quizartinib,,True,False,,True,"Pre-clinical study, no clinical comparator arm.",,False,"Outcomes are cell growth, apoptosis, and mouse survival, not human RFS, OS, or GVHD.",in vitro and animal study,False,True,,,,,English,True
41070588,exclude,1,"The study is excluded because the patient population is chronic myeloid leukemia (CML), which does not match the required acute myeloid leukemia (AML) with FLT3-ITD mutation. This is a fundamental mismatch in the population criteria.",population,wrong_population,"The study population is patients with chronic myeloid leukemia (CML), not acute myeloid leukemia (AML) with FLT3-ITD mutation as required by the eligibility criteria. CML is explicitly excluded as 'other leukemia'.",adults | allogeneic cell transplantation | allogeneic hematopoietic cell transplantation | allo-HCT,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,TKI maintenance,,True,False,no TKI maintenance,False,The abstract implies a comparison of TKI maintenance vs. no TKI maintenance by stating 'Post-HCT TKI maintenance did not significantly affect relapse or survival'.,overall survival | OS | relapse rates,False,Overall survival and relapse rates (related to RFS) are reported.,retrospective cohort study,True,False,75,True,,,English,True
21871246,exclude,0,"The study is clearly excluded due to fundamental mismatches in population (Hodgkin's lymphoma, autologous SCT), intervention (no TKI maintenance), and comparator (no comparative arm for TKI maintenance).",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is patients with Hodgkin's lymphoma who underwent autologous stem cell transplantation, which does not match the required population of adults with FLT3-ITD-mutated acute myeloid leukemia (AML) who underwent allogeneic stem-cell transplantation. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy; it focuses on outcomes after autologous stem cell transplantation for Hodgkin's lymphoma in the ABVD era. | The study is an observational cohort study without a comparator arm for TKI maintenance versus no TKI maintenance, which is required by the eligibility criteria.",,adults | FLT3-ITD | acute myeloid leukemia | AML | allogeneic stem-cell transplantation,autologous stem-cell transplantation | other leukemia,,,True,False,,True,"The study is a single-arm observational cohort, not comparing TKI maintenance to no TKI maintenance.",overall survival | relapse-free survival,False,"Overall survival (OS) and event-free survival (EFS) are reported, which align with required outcomes.",cohort study,True,False,95,True,,,English,True
39506591,exclude,1,"The study is excluded because the intervention (sorafenib as induction therapy) and comparator (comparisons of allo-HSCT vs non-HSCT, and sorafenib+chemo vs chemo) do not match the required TKI maintenance therapy after allo-HSCT and its corresponding comparator.",intervention | comparator,wrong_intervention | wrong_comparator,"The study investigates sorafenib as induction therapy combined with chemotherapy, not as maintenance therapy after allogeneic stem-cell transplantation as required by the eligibility criteria. | The study's comparisons are allo-HSCT vs non-HSCT, and sorafenib plus chemotherapy vs mono-chemotherapy. Neither of these matches the required comparator of 'no TKI maintenance' after allogeneic stem-cell transplantation.",AML patients with FLT3-ITD mutation | allogeneic hematopoietic stem cell transplantation | young adults,,,,TKI induction,True,False,,True,"The study compares allo-HSCT vs non-HSCT, and sorafenib plus chemotherapy vs mono-chemotherapy, neither of which is 'no TKI maintenance' after allo-HSCT.",overall survival | relapse-free survival,False,Overall survival and relapse-free survival are reported.,cohort study,True,False,55,True,2023,True,English,True
39589497,exclude,1,The study is excluded primarily due to the intervention not being TKI maintenance therapy and the absence of the required comparator arm for TKI maintenance.,intervention | comparator,wrong_intervention | wrong_comparator,"The study investigates FLT3-inhibitors as 'pre-emptive or salvage therapy in first relapse', not as 'maintenance therapy' after allogeneic stem-cell transplantation. | The study is observational and descriptive, focusing on risk factors and outcomes, and does not include a comparator arm of 'no TKI maintenance' for TKI maintenance therapy.",FLT3-mutated AML | acute myeloid leukemia | AML | allogeneic hematopoietic cell transplantation | HCT,adults,,,,True,False,,True,"The study is observational and does not compare TKI maintenance to no TKI maintenance. The comparison mentioned is between responders and non-responders pre-HCT, which is not the required comparator.",CNS relapse | overall prognosis,False,Outcomes related to relapse-free survival and overall survival are mentioned.,cohort study,True,False,39,,,,English,True
35228711,exclude,0,"The study is an animal study conducted in mice, which directly violates the 'humans_only' criterion and the exclusion of 'animal study' in the study design. Therefore, it is excluded.",other | study_design | comparator,non_human | wrong_design | missing_required_comparator,"The study was conducted in mice, but the eligibility criteria require studies in humans. | The study is an animal study, which is explicitly excluded by the study design criteria. | Study lacks required comparator arm and accept_single_arm is false",,adults | acute myeloid leukemia | AML,,gilteritinib | selective FLT3 inhibitor,,True,False,,True,"Study conducted in mice, comparator is 'no gilteritinib' in mice, not 'no TKI maintenance' in humans.",overall survival | graft-versus-host disease | GVHD,False,"Relevant outcomes are reported, but in an animal model.",animal study,False,True,,,,,English,True
