study_id,decision,cumulative_score,overall_notes,reasons_domains,reasons_codes,reasons_texts,population_matched_must_include,population_missing_must_include,population_exclude_flags_triggered,intervention_matched_must_include_any_of,intervention_exclude_flags_triggered,comparator_required,comparator_accept_single_arm,comparator_matched_must_include_any_of,comparator_missing,comparator_notes,outcomes_matched_required_any_of,outcomes_exclude_if_only_triggered,outcomes_notes,study_design_classified_as,study_design_matches_include_list,study_design_matches_exclude_list,other_estimated_sample_size,other_sample_size_ok,other_year_of_publication,other_within_year_range,other_language,other_language_allowed
25976987,exclude,1,"The study's primary focus is on the molecular mechanism of TKI resistance and a potential therapeutic target (NFATc1) using in vitro models, with a small retrospective patient cohort. It does not address TKI maintenance therapy after allogeneic stem-cell transplantation or the required comparator.",intervention | comparator | population | study_design,wrong_intervention | wrong_comparator | missing_population_element | wrong_design,"The study investigates FLT3 inhibitors in the context of overcoming resistance and the role of NFATc1, not TKI maintenance therapy after allogeneic stem-cell transplantation. | The study does not compare TKI maintenance to no TKI maintenance. The patient comparison is between FLT3-ITD+ AML patients receiving CsA as rescue chemotherapy and FLT3-WT AML patients, which is not the required comparator. | The study population does not explicitly state that patients underwent allogeneic stem-cell transplantation. | The study is primarily pre-clinical, focusing on in vitro mechanisms and a small retrospective patient observation, rather than a clinical trial or cohort study evaluating TKI maintenance.",FLT3-ITD | acute myeloid leukemia | AML,adults | allogeneic stem-cell transplantation,,,,True,False,,True,"The study compares CsA's effect on sorafenib resistance and outcomes in FLT3-ITD+ vs FLT3-WT AML patients, not TKI maintenance vs no TKI maintenance.",,False,"The abstract mentions 'superior outcome' but does not specify relapse-free survival, overall survival, or graft-versus-host disease.",in vitro study with retrospective patient observation,False,True,26,True,,,English,True
26194447,exclude,1,"The study is excluded because the population is too broad and does not specify FLT3-ITD AML, and critically, it does not investigate TKI maintenance therapy or compare it to no TKI maintenance.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,The study population is broadly defined as 'malignant and non-malignant haematological conditions' and does not specify FLT3-ITD mutated acute myeloid leukemia (AML) or adults. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy; it focuses on a comorbidity index. | The study does not include a comparator of 'no TKI maintenance' as it is not evaluating TKI therapy.,allogeneic HCT,adults | FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,"The study is observational and evaluates a prognostic index, not comparing an intervention to a control group as required.",chronic graft-versus-host disease | GVHD | overall mortality,False,GVHD and overall mortality are reported.,cohort study,True,False,2909,True,,,English,True
24391118,exclude,0,"The study is excluded due to significant mismatches in population (children with ALL instead of adults with FLT3-ITD AML), intervention (no TKI maintenance), and comparator (no comparator for TKI maintenance).",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population consists of 'children' with 'acute lymphoblastic leukemia (ALL)', whereas the criteria require 'adults' with 'acute myeloid leukemia (AML)' and 'FLT3-ITD' mutation. | The study does not investigate 'tyrosine kinase inhibitor (TKI) maintenance therapy'. The intervention described is allogeneic hematopoietic cell transplantation. | The study does not include a comparator arm for 'TKI maintenance therapy' as required by the criteria.",allogeneic hematopoietic cell transplantation,adults | FLT3-ITD | acute myeloid leukemia | AML,children | other leukemia,,,True,False,,True,No comparator for TKI maintenance therapy is present.,Disease-free survival,False,"Disease-free survival (DFS) is reported, which is synonymous with relapse-free survival (RFS).",cohort study,True,False,27,True,,,English,True
33993466,exclude,0,"The study is excluded because the population, intervention, and comparator are all fundamentally different from the PICO question. The study focuses on haploidentical and cord blood transplantation for severe aplastic anaemia and myelodysplastic syndrome, not TKI maintenance for FLT3-ITD AML.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population consists of patients with severe aplastic anaemia and hypoplastic myelodysplastic syndrome (MDS), which is an exclusion criterion. The required population is FLT3-ITD-mutated acute myeloid leukemia (AML). | The intervention studied is combined haploidentical and cord blood transplantation, not tyrosine kinase inhibitor (TKI) maintenance therapy. | The study does not compare TKI maintenance to no TKI maintenance. It is a phase 2 trial assessing a specific transplant regimen, not a comparison relevant to the PICO.",,adults | FLT3-ITD | acute myeloid leukemia | AML,myelodysplastic syndrome | MDS,,non-TKI maintenance,True,False,,True,"The study is a phase 2 trial of a transplant regimen, not a comparison of TKI maintenance vs no TKI maintenance.",overall survival | GVHD/relapse-free survival | graft-versus-host disease | GVHD,False,"Overall survival, GVHD/relapse-free survival, and GVHD are reported.",prospective phase 2 trial,True,False,29,,,,English,True
37603585,exclude,0,The study is excluded due to fundamental mismatches in the intervention (busulfan TDM vs TKI maintenance) and comparator (different TDM frequencies vs no TKI maintenance). The specific patient population (FLT3-ITD AML) is also not mentioned.,intervention | comparator | population,wrong_intervention | wrong_comparator | wrong_population,"The study intervention is busulfan therapeutic drug monitoring, which is not a tyrosine kinase inhibitor (TKI) maintenance therapy. | The study compares one versus two sets of busulfan TDM, which does not match the required comparator of 'no TKI maintenance'. | The study population is not specified as FLT3-ITD-mutated acute myeloid leukemia (AML) or adults, only general allogeneic hematopoietic cell transplant patients.",allogeneic stem-cell transplantation | alloHCT,adults | FLT3-ITD | acute myeloid leukemia | AML,,,non-TKI maintenance,True,False,,True,"Compares different frequencies of busulfan TDM, not absence of TKI maintenance.",relapse-free survival | RFS | overall survival | OS | graft-versus-host disease | GVHD,False,"Relapse-free survival, overall survival, and GVHD are reported.",cohort study,True,False,75,True,,,English,True
28270452,exclude,0,"The study is excluded due to fundamental mismatches in population, intervention, and comparator, as well as study design. The population is Hodgkin lymphoma instead of AML, the intervention is a PD-1 inhibitor instead of a TKI, and it is a single-arm study when a comparator is required.",population | intervention | comparator | study_design,wrong_population | wrong_intervention | missing_required_comparator | wrong_design,"The study population is patients with Hodgkin lymphoma, not FLT3-ITD-mutated acute myeloid leukemia (AML) as required. | The intervention is nivolumab (a PD-1 pathway-blocking antibody), not a tyrosine kinase inhibitor (TKI) maintenance therapy as required. | The study is single-arm, but a comparator is required by the eligibility criteria and single-arm studies are not accepted. | The study appears to be a case series (20 patients), which is an excluded study design.",allogeneic hematopoietic cell transplantation,adults | FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,non-TKI maintenance,True,False,,True,"Single-arm study, no explicit comparator arm.",GVHD | overall survival,False,GVHD and overall survival are reported.,retrospective case series,False,True,20,,,,English,True
40897098,include,9,"The study clearly meets all specified eligibility criteria, including population, intervention (sorafenib as TKI maintenance), comparator (no sorafenib), outcomes (OS, RFS), and study design (retrospective cohort).",,,,adults | FLT3-ITD | acute myeloid leukemia | AML | allogeneic stem cell transplantation | allo-HSCT,,,sorafenib treatment | TKI maintenance,,True,False,no TKI maintenance,False,"Study compares sorafenib treatment to no sorafenib, which aligns with no TKI maintenance.",overall survival | OS | relapse-free survival | RFS,False,Overall survival and relapse-free survival are reported.,cohort study,True,False,112,True,,,English,True
12149197,exclude,1,The study is clearly excluded due to the wrong population (children instead of adults with specific AML mutation) and the absence of the specified intervention (TKI maintenance therapy) and comparator.,population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population consists of 'children', which is an exclusion criterion. The required population of 'adults with FLT3-ITD-mutated acute myeloid leukemia' is not present. | The study does not investigate 'tyrosine kinase inhibitor (TKI) maintenance therapy' or any related FLT3 inhibitor maintenance. | The study's comparison is between patients with and without chronic graft-versus-host disease, which is not the required comparator of 'no TKI maintenance'.",allogeneic HSCT,adults | FLT3-ITD | acute myeloid leukemia | AML,children,,,True,False,,True,"The study compares patients with cGVHD to those without cGVHD, not TKI maintenance vs no TKI maintenance.",graft-versus-host disease | disease-free survival,False,Chronic GVHD and disease-free survival (DFS) are reported.,retrospective cohort study,True,False,696,True,,,English,True
31083240,exclude,1,"The study is excluded because it does not investigate the required intervention (TKI maintenance) or comparator, and the population is not specific to FLT3-ITD mutated AML.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is not specific to FLT3-ITD-mutated acute myeloid leukemia and includes other types of leukemia (lymphoblastic leukemia, CML). | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. | The study does not compare TKI maintenance to no TKI maintenance; instead, it compares extramedullary relapse to bone marrow relapse.",acute myeloid leukemia | AML | allogeneic hematopoietic stem cell transplantation | HSCT,FLT3-ITD | adults,other leukemia,,,True,False,,True,"Study compares types of relapse (EMR vs BMR), not treatment arms related to TKI maintenance.",relapse-free time | 3-year survival rates | chronic graft-versus-host disease,False,"Relapse-free time, survival rates, and GVHD are reported.",retrospective study,True,False,316,True,2019,,English,True
32622752,exclude,1,"The study is excluded due to a mismatch in population (children/young adults instead of adults, and unspecified AML), intervention (CD4+ IR instead of TKI maintenance), and comparator (CD4+ IR groups instead of no TKI maintenance).",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population consists of children/young adults (median age 10.4 years), whereas the eligibility criteria require adults. The study also does not specify FLT3-ITD mutated acute myeloid leukemia. | The study investigates early CD4+ T cell immune reconstitution, not tyrosine kinase inhibitor (TKI) maintenance therapy. | The study compares patients based on early CD4+ T cell immune reconstitution, which is not the required comparator of 'no TKI maintenance'.",allogeneic stem-cell transplantation,adults | FLT3-ITD | acute myeloid leukemia | AML,children | pediatric,,,True,False,,True,"The study compares groups based on CD4+ IR status, not TKI maintenance vs. no TKI maintenance.",overall survival | OS | graft-versus-host disease | GVHD,False,Overall survival and acute graft-versus-host disease are reported.,retrospective cohort study,True,False,315,True,,,English,True
38605231,exclude,1,"The study is excluded due to significant mismatches in population (T-ALL instead of FLT3-ITD AML), intervention (no TKI maintenance), and comparator (timing of allo-HCT instead of no TKI maintenance). These are critical deviations from the PICO.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is adult T-cell acute lymphoblastic leukemia/lymphoma (T-ALL), not FLT3-ITD-mutated acute myeloid leukemia (AML) as required. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy; it focuses on the timing of allogeneic hematopoietic stem cell transplantation. | The study compares upfront allogeneic hematopoietic stem cell transplantation (allo-HCT) with non-upfront allo-HCT, which is not 'no TKI maintenance' as required by the eligibility criteria.",adults | allogeneic hematopoietic stem cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"Study compares upfront allo-HCT vs non-upfront allo-HCT, which is not the required comparator.",overall survival | progression free survival,False,Overall survival and progression-free survival are reported.,retrospective cohort study,True,False,94,True,2023,True,English,True
41273181,exclude,1,The study is excluded primarily due to the lack of a required comparator group and the intervention not being maintenance therapy post-transplant. The population is also not primarily defined as post-transplant.,comparator | population | intervention,missing_required_comparator | wrong_population | wrong_intervention,"The study is a single-arm retrospective study evaluating gilteritinib, and does not include a comparator group such as 'no TKI maintenance' as required by the eligibility criteria. Single-arm studies are not accepted. | The study population is adult patients with relapsed/refractory FLT3-mutated AML. While some patients may have undergone HSCT, the primary population is not defined as 'adults with FLT3-ITD-mutated AML who have undergone allogeneic stem-cell transplantation' as required by the PICO. | The intervention is gilteritinib as a treatment for relapsed/refractory AML, not specifically 'tyrosine kinase inhibitor maintenance therapy' after allogeneic stem-cell transplantation as required by the PICO.",adults | FLT3-mutated AML | FLT3-ITD mutations,allogeneic stem-cell transplantation (as primary population characteristic),,,,True,False,,True,"Study is single-arm, no comparator group present.",overall survival | OS,False,Overall survival is reported.,retrospective cohort study,True,False,171,True,2024,True,English,True
28390985,exclude,1,Study is excluded because it does not investigate the required intervention (TKI maintenance) and lacks the specified comparator. The specific population (FLT3-ITD AML) is also not mentioned.,intervention | comparator | population,wrong_intervention | missing_required_comparator | wrong_population,The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy as an intervention. | The study is a single-arm cohort focused on defining a new endpoint and does not include a comparator arm of 'no TKI maintenance' as required by the eligibility criteria. | The study population is not specified as FLT3-ITD-mutated acute myeloid leukemia (AML).,allogeneic transplant,adults | FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,"Single-arm study defining an endpoint, no comparator for TKI maintenance.",graft-versus-host disease | relapse-free survival | overall survival,False,"Outcomes related to GVHD, RFS, and OS are reported.",cohort study,True,False,422,True,,,English,True
39643798,exclude,1,"The study is excluded because the intervention is allogeneic stem cell transplantation itself, not TKI maintenance therapy, and it lacks the required comparator for TKI maintenance. While the population and outcomes are partially relevant, the core intervention and comparator do not match the PICO.",intervention | comparator,wrong_intervention | missing_required_comparator,"The study investigates allogeneic hematopoietic stem cell transplantation (allo-HSCT) as the intervention, not tyrosine kinase inhibitor (TKI) maintenance therapy as required by the PICO. | The study does not compare TKI maintenance therapy to no TKI maintenance. It appears to be a single-arm cohort study evaluating outcomes after allo-HSCT, which does not meet the required comparator for TKI maintenance.",FLT3-ITD mut | acute myeloid leukemia | AML | allogeneic hematopoietic stem cell transplantation | allo-HSCT,,,,,True,False,,True,"The study is a single-arm cohort study focused on outcomes after allo-HSCT, not a comparison of TKI maintenance vs no TKI maintenance.",relapse | leukemia-free survival | overall survival,False,"Relapse, leukemia-free survival, and overall survival are reported.",cohort study,True,False,53,True,,,English,True
38951064,exclude,1,"The study is excluded due to multiple critical mismatches in population (MDS-AML is excluded, FLT3-ITD missing), intervention (no TKI maintenance), and comparator (single-arm study).",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is myelodysplastic syndrome-evolved acute myeloid leukemia (MDS-AML), which is explicitly listed as an exclusion criterion. The required FLT3-ITD mutation status is also not mentioned. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy, which is the required intervention. | The study is a single-arm retrospective review and lacks a comparator group. The eligibility criteria require a comparator and do not accept single-arm designs.",acute myeloid leukemia | AML | allogeneic stem cell transplantation | allo-HSCT,FLT3-ITD | adults,myelodysplastic syndrome | MDS,,,True,False,,True,"Single-arm retrospective review, no comparator group.",overall survival | OS | graft-versus-host disease | GVHD,False,Overall survival and graft-versus-host disease are reported.,cohort study,True,False,54,True,,,English,True
28218757,exclude,0,"The study is excluded because it focuses on pediatric patients, does not investigate TKI maintenance, and lacks the required comparator for TKI maintenance therapy.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population consists of 'pediatric patients' and 'children', which is explicitly excluded by the eligibility criteria requiring 'adults'. | The study does not investigate 'tyrosine kinase inhibitor maintenance' or 'TKI maintenance' as an intervention. | The study is a single-arm cohort describing outcomes post-SCT and does not include a comparator arm for TKI maintenance, which is required.",acute myeloid leukemia | AML | allogeneic stem cell transplantation,adults | FLT3-ITD,pediatric | children,,,True,False,,True,"Study is a single-arm cohort, no comparator for TKI maintenance.",overall survival | GVHD,False,"Overall survival, leukemia-free survival, and acute GVHD incidence are reported.",cohort study,True,False,44,True,,,English,True
33017662,exclude,2,"The study is excluded because it lacks the required comparator of 'no TKI maintenance' after allogeneic stem-cell transplantation, which is a gating criterion for the PICO question. While the population, intervention (TKI maintenance), outcomes, and study design are largely relevant, the absence of the specific comparative arm for maintenance therapy leads to exclusion.",comparator,missing_required_comparator,"The study describes outcomes for patients receiving post-transplant TKI, but it does not compare TKI maintenance therapy to a 'no TKI maintenance' group after allogeneic stem-cell transplantation, which is required by the PICO. The study's primary comparison is pre-HSCT treatments.",FLT3-ITD-mutated acute myelogenous leukemia | AML | allogeneic hematopoietic stem cell transplantation,,,quizartinib treatment after allo-HSCT,,True,False,,True,The study describes a subgroup receiving post-transplant TKI but does not provide a direct comparison to a 'no TKI maintenance' group after HSCT.,overall survival,False,Overall survival is reported.,post hoc analysis of a phase 3 clinical trial,True,False,367,True,,,English,True
26541363,exclude,1,"The study is excluded primarily due to a mismatch in the population (not specific to FLT3-ITD AML), the absence of the specified intervention (TKI maintenance), and the lack of a required comparator arm.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,The study population consists of general hematopoietic cell transplantation recipients and does not specify FLT3-ITD-mutated acute myeloid leukemia patients. | The study does not investigate tyrosine kinase inhibitor maintenance therapy as an intervention. | The study is a prospective cohort evaluating GVHD syndromes and does not include a comparator arm of 'no TKI maintenance' for the specified intervention.,adults | hematopoietic cell transplantation | HCT,FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,The study is an observational cohort and does not have a comparative intervention arm.,graft-versus-host disease | GVHD | relapse-free survival,False,GVHD and relapse-free survival are reported.,cohort study,True,False,911,True,,,English,True
32020596,exclude,1,"The study is excluded because it does not investigate the required intervention (TKI maintenance therapy) or its comparator, and the population is not specifically FLT3-ITD-mutated AML.",intervention | comparator | population,wrong_intervention | missing_required_comparator | wrong_population,"The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. It focuses on allogeneic stem-cell transplantation outcomes. | The study does not include a comparator arm for TKI maintenance therapy, as TKI maintenance is not the intervention studied. | The study primarily focuses on AML with t(6;9)(p23;q34), which is only 'commonly associated' with FLT3-ITD, rather than specifically FLT3-ITD-mutated AML as required by the PICO.",acute myeloid leukemia | AML | allogeneic stem-cell transplantation | allo-SCT,FLT3-ITD,,,,True,False,,True,"No TKI maintenance intervention, therefore no comparator for it.",leukaemia-free survival | relapse incidence,False,Leukaemia-free survival is a relevant outcome.,cohort study,True,False,195,True,,,English,True
8971389,exclude,0,"The study is clearly excluded due to major mismatches in population (children with ALL instead of adults with FLT3-ITD AML), intervention (no TKI maintenance), and comparator (no TKI maintenance comparator).",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is 'childhood acute lymphoblastic leukemia', which is excluded by the 'children' and 'other leukemia' criteria, and does not match the required 'adults' with 'acute myeloid leukemia'. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy as an intervention. | The study does not include a comparator arm for TKI maintenance therapy, which is a required criterion.",,adults | FLT3-ITD | acute myeloid leukemia | AML,children | other leukemia,,,True,False,,True,The study is observational on chimerism and does not compare TKI maintenance.,relapse | graft-versus-host disease,False,"Relapse and GVHD are mentioned, which are related to required outcomes.",prospective study,True,False,,,,,English,True
18084340,exclude,0,"The study is excluded because the population is 'metastatic breast cancer' instead of 'acute myeloid leukemia', and the intervention is 'allogeneic HCT' without TKI maintenance, which fundamentally mismatches the PICO.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is 'metastatic breast cancer', which is not 'FLT3-ITD-mutated acute myeloid leukemia (AML)' as required. | The intervention studied is 'allogeneic hematopoietic cell transplantation' and 'immune manipulation', not 'tyrosine kinase inhibitor (TKI) maintenance therapy'. | The study compares different conditioning regimens for HCT (myeloablative vs reduced-intensity conditioning), which does not match the required comparator of 'no TKI maintenance'.",adults | allogeneic stem-cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"Study compares different HCT conditioning regimens, not 'no TKI maintenance'.",graft-versus-host disease | GVHD | relapse-free survival,False,"Outcomes like 'chronic GVHD', 'acute GVHD', and 'Progression-free survival (PFS)' are reported.",cohort study,True,False,66,True,,,English,True
36629738,exclude,1,"The study is excluded because the intervention is not TKI maintenance therapy and it is a single-arm study, violating the required comparator criterion.",intervention | comparator,wrong_intervention | missing_required_comparator,"The study investigates venetoclax as part of a myeloablative conditioning regimen, which is not a tyrosine kinase inhibitor (TKI) maintenance therapy as required by the eligibility criteria. | The study is a single-arm study without a comparator group, but the eligibility criteria require a comparator and do not accept single-arm designs.",acute myeloid leukemia | AML | allogeneic hematopoietic stem cell transplantation | allo-HSCT | FLT3-ITD gene mutation,,,,,True,False,,True,"Study is single-arm, no comparator present.",overall survival | OS | graft-versus-host disease | aGVHD | cGVHD,False,Overall survival and graft-versus-host disease are reported.,cohort study,True,False,31,True,,,English,True
12649133,exclude,1,"The study is excluded due to significant mismatches in population (not specific to FLT3-ITD AML), intervention (no TKI maintenance therapy), and comparator (no comparison of TKI maintenance vs. no TKI maintenance). The comparator mismatch is a gating criterion.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is not specific to FLT3-ITD-mutated acute myeloid leukemia (AML). It includes 'hematologic and nonhematologic malignancies' without specifying FLT3-ITD mutation status or AML. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. It focuses on reduced-intensity conditioning regimens for allogeneic stem cell transplantation. | The study is a single cohort describing outcomes after a specific conditioning regimen and does not compare TKI maintenance to no TKI maintenance, which is a required comparator.",adults | allogeneic stem cell transplantation | allo-SCT,FLT3-ITD | acute myeloid leukemia | AML,,,non-TKI maintenance,True,False,,True,The study analyzes outcomes within a single cohort and does not have a comparator arm for TKI maintenance vs. no TKI maintenance.,graft-versus-host disease | GVHD | disease progression or relapse,False,Graft-versus-host disease (aGVHD and cGVHD) and disease progression/relapse are reported.,cohort study,True,False,101,True,,,English,True
39549054,exclude,1,"The study is excluded primarily because the population is pediatric, not adult, and the intervention and comparator do not match the PICO question regarding TKI maintenance.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population consists of pediatric patients, while the eligibility criteria specify adults. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. | The study compares groups based on NK cell counts, not 'no TKI maintenance' as required by the eligibility criteria.",acute myeloid leukemia | AML | allogeneic stem-cell transplantation,adults | FLT3-ITD,pediatric | children,,,True,False,,True,"Study compares high vs low NK cell counts, not TKI maintenance vs no TKI maintenance.",overall survival | OS | relapse-free survival | RFS | graft-versus-host disease,False,Required outcomes are reported.,retrospective cohort study,True,False,122,True,,,English,True
25382792,exclude,0,"The study is excluded because the population (Hodgkin lymphoma vs AML), intervention (HSCT vs TKI maintenance), and comparator are fundamentally different from the PICO question.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is patients with Hodgkin lymphoma, not FLT3-ITD-mutated acute myeloid leukemia (AML) as required by the PICO. | The study investigates hematopoietic stem cell transplantation (HSCT) for Hodgkin lymphoma, not tyrosine kinase inhibitor (TKI) maintenance therapy for AML. | The study compares autologous HSCT with allogeneic HSCT, which is not the required comparator of 'no TKI maintenance'.",adults | allogeneic stem-cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"Study compares autologous vs allogeneic HSCT, not TKI maintenance vs no TKI maintenance.",overall survival | graft-versus-host disease,False,"Overall survival and graft-versus-host disease are reported, but for the wrong population and intervention.",retrospective cohort study,True,False,420,True,,,English,True
24965745,exclude,1,"The study is excluded due to significant mismatches in population (missing FLT3-ITD AML), intervention (no TKI maintenance), and comparator (no comparison of TKI maintenance vs no TKI maintenance). While it is a cohort study and mentions GVHD, these are not sufficient to meet the core PICO elements.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is not specific to FLT3-ITD-mutated acute myeloid leukemia (AML). It refers to 'elderly patients' and 'patients with comorbidities' undergoing alloSCT, but does not mention AML or the specific mutation. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. The intervention described is allogeneic stem cell transplantation and factors affecting prognosis, not TKI maintenance. | The study does not compare TKI maintenance to no TKI maintenance. It is an observational study analyzing factors affecting prognosis after alloSCT, with stratification by age, HCT-CI, and cGvHD versus no cGvHD, which is not the required comparator.",adults | allogeneic stem cell transplantation | alloSCT,FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,"The study stratifies by cGvHD vs no cGvHD, which is not the required comparator of 'no TKI maintenance'.",cGvHD | graft-versus-host disease,False,Chronic Graft-versus-Host Disease (cGvHD) is mentioned as an outcome affecting prognosis.,cohort study,True,False,85,True,2011,,English,True
31292984,exclude,1,"The study is excluded because the population is not specific to FLT3-ITD-mutated AML, the intervention is not TKI maintenance therapy, and the comparator does not match the eligibility criteria. While some outcomes and the study design are relevant, the core PICO elements are not met.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is not specific to FLT3-ITD-mutated acute myeloid leukemia (AML). It focuses on patients with post-transplant liver dysfunction following allogeneic hematopoietic stem cell transplantation. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. The intervention described is related to liver GVHD and liver biopsy. | The study compares a 'liver GVHD' group to a 'non-liver GVHD' group, which does not match the required comparator of 'no TKI maintenance'.",allogeneic hematopoietic stem cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,"The study compares liver GVHD to non-liver GVHD, not TKI maintenance vs no TKI maintenance.",Graft-versus-host disease | relapse-free survival | overall survival,False,"Outcomes related to GVHD, RFS, and OS are reported.",cohort study,True,False,249,True,,,English,True
30853571,exclude,1,"The study is excluded due to significant mismatches in population (PNH instead of AML), intervention (allo-HSCT instead of TKI maintenance), and comparator (donor type comparison instead of TKI maintenance vs no TKI maintenance).",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is patients with paroxysmal nocturnal hemoglobinuria (PNH), not FLT3-ITD-mutated acute myeloid leukemia (AML) as required. | The intervention studied is allogeneic hematopoietic stem cell transplantation (allo-HSCT) for PNH, not tyrosine kinase inhibitor (TKI) maintenance therapy. | The study compares outcomes between haploidentical and matched sibling donors, which is not 'no TKI maintenance' or any other required comparator.",allogeneic stem cell transplantation | allo-HSCT,adults | FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,non-TKI maintenance,True,False,,True,"Study compares donor types (haplo-donor vs MSD), not TKI maintenance vs no TKI maintenance.",overall survival | OS | graft-versus-host disease | GVHD,False,Overall survival and GVHD are reported.,cohort study,True,False,44,True,2018,,English,True
34316017,exclude,1,The study's intervention (midostaurin with intensive chemotherapy) and comparator (intensive chemotherapy alone) do not align with the PICO's focus on TKI maintenance therapy after allogeneic stem-cell transplantation.,intervention | comparator,wrong_intervention | wrong_comparator,"The study investigates midostaurin 'additionally to intensive chemotherapy', which is not TKI maintenance therapy after allogeneic stem-cell transplantation as required by the PICO. | The study's comparator is intensive chemotherapy alone, which does not match the required 'no TKI maintenance' in the post-transplant setting.",acute myeloid leukemia | AML | FLT3-ITD | allogeneic hematopoietic cell transplantation,,,,TKI induction | TKI consolidation,True,False,,True,"The study compares midostaurin + intensive chemotherapy vs. intensive chemotherapy alone, which is not 'no TKI maintenance' after allo-SCT.",Overall survival | OS | cumulative incidence of relapse,False,"Overall survival and cumulative incidence of relapse are reported, which are relevant to RFS.",randomized controlled trial,True,False,452,True,,,English,True
38951063,include,9,The study clearly meets all PICO elements and study design criteria. It investigates TKI maintenance (gilteritinib) versus no TKI maintenance in the specified population and reports relevant survival outcomes.,,,,adults | FLT3-ITD | acute myeloid leukemia | AML | allogeneic stem-cell transplantation,,,TKI maintenance | FLT3 inhibitor maintenance,,True,False,no TKI maintenance,False,Study compares patients with Gilt maintenance therapy to those without Gilt maintenance therapy after allo-HSCT.,overall survival | OS | relapse-free survival,False,"Overall survival (OS) and disease-free survival (DFS) are reported, with DFS being equivalent to relapse-free survival.",cohort study,True,False,26,True,2023,,English,True
31514253,exclude,0,"The study is excluded due to multiple critical mismatches in population (myelofibrosis instead of FLT3-ITD AML), intervention (conditioning regimen instead of TKI maintenance), and the absence of a required comparator arm.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is patients with myelofibrosis, not FLT3-ITD-mutated acute myeloid leukemia (AML). | The intervention studied is reduced-intensity conditioning allogeneic transplant with ATG and PTCy, not tyrosine kinase inhibitor (TKI) maintenance therapy. | The study is a single-arm cohort study and does not include a comparator group for TKI maintenance, which is required by the eligibility criteria.",allogeneic stem cell transplant | allo-HSCT,adults | FLT3-ITD | acute myeloid leukemia | AML,myelofibrosis,,non-TKI maintenance,True,False,,True,"Single-arm study, no comparator for TKI maintenance.",overall survival (OS) | relapse-free survival (RFS) | GVHD,False,"Overall survival, relapse-free survival, and GVHD are reported.",cohort study,True,False,37,True,,,English,True
